plot,date_yyyymmdd,observed_by,subplot,species_code,cover_pct,height_cm,entered_by
d_053_shru_04,20220623,Adam & Jacob,2,satr,1,5,Adam
d_053_shru_04,20220623,Adam & Jacob,2,kosc,3,15,Adam
d_053_shru_04,20220623,Adam & Jacob,2,brte,5,17,Adam
d_053_shru_04,20220623,Adam & Jacob,2,elre,1,15,Adam
d_053_shru_04,20220623,Adam & Jacob,3,_litter,90,,Adam
d_053_shru_04,20220623,Adam & Jacob,3,_bare,10,,Adam
d_053_shru_04,20220623,Adam & Jacob,3,satr,3,6,Adam
d_053_shru_04,20220623,Adam & Jacob,3,kosc,4,12,Adam
d_053_shru_04,20220623,Adam & Jacob,3,brte,3,17,Adam
d_053_shru_04,20220623,Adam & Jacob,4,_litter,95,,Adam
d_053_shru_04,20220623,Adam & Jacob,4,_bare,5,,Adam
d_053_shru_04,20220623,Adam & Jacob,4,satr,0.5,7,Adam
d_053_shru_04,20220623,Adam & Jacob,4,kosc,3,9,Adam
d_053_shru_04,20220623,Adam & Jacob,4,brte,7,13,Adam
d_053_shru_04,20220623,Adam & Jacob,4,elre,6,29,Adam
d_053_shru_04,20220623,Adam & Jacob,999,atca,0.5,,Adam
d_053_shru_04,20220623,Adam & Jacob,999,sial,0.5,,Adam
d_053_shru_04,20220623,Adam & Jacob,999,deso,0.5,,Adam
d_053_shru_04,20220623,Adam & Jacob,999,lase,0.5,,Adam
d_053_shru_04,20220623,Adam & Jacob,999,mesa,0.5,,Adam
d_054_shru_04,20220623,Adam & Jacob,1,_litter,90,,Adam
d_054_shru_04,20220623,Adam & Jacob,1,_bare,10,,Adam
d_054_shru_04,20220623,Adam & Jacob,1,satr,3,11,Adam
d_054_shru_04,20220623,Adam & Jacob,1,elre,17,23,Adam
d_054_shru_04,20220623,Adam & Jacob,1,kosc,1,7,Adam
d_054_shru_04,20220623,Adam & Jacob,1,deso,1,23,Adam
d_054_shru_04,20220623,Adam & Jacob,2,_litter,99,,Adam
d_054_shru_04,20220623,Adam & Jacob,2,_bare,1,,Adam
d_054_shru_04,20220623,Adam & Jacob,2,satr,8,5,Adam
d_054_shru_04,20220623,Adam & Jacob,2,elre,7,15,Adam
d_054_shru_04,20220623,Adam & Jacob,2,kosc,11,11,Adam
d_054_shru_04,20220623,Adam & Jacob,3,_litter,50,,Adam
d_054_shru_04,20220623,Adam & Jacob,3,_bare,50,,Adam
d_054_shru_04,20220623,Adam & Jacob,3,satr,5,7,Adam
d_054_shru_04,20220623,Adam & Jacob,3,elre,10,22,Adam
d_054_shru_04,20220623,Adam & Jacob,3,kosc,4,16,Adam
d_054_shru_04,20220623,Adam & Jacob,4,_litter,90,,Adam
d_054_shru_04,20220623,Adam & Jacob,4,_bare,10,,Adam
d_054_shru_04,20220623,Adam & Jacob,4,satr,5,7,Adam
d_054_shru_04,20220623,Adam & Jacob,4,elre,15,18,Adam
d_054_shru_04,20220623,Adam & Jacob,4,kosc,1,12,Adam
d_054_shru_04,20220623,Adam & Jacob,999,mesa,0.5,,Adam
d_054_shru_04,20220623,Adam & Jacob,999,atca,0.5,,Adam
d_054_shru_04,20220623,Adam & Jacob,999,brte,0.5,,Adam
d_055_shru_04,20220623,Adam & Jacob,1,_litter,90,,Adam
d_055_shru_04,20220623,Adam & Jacob,1,_bare,10,,Adam
d_055_shru_04,20220623,Adam & Jacob,1,satr,18,11,Adam
d_055_shru_04,20220623,Adam & Jacob,1,kosc,0.5,4,Adam
d_055_shru_04,20220623,Adam & Jacob,1,elre,4,12,Adam
d_055_shru_04,20220623,Adam & Jacob,2,_litter,60,,Adam
d_055_shru_04,20220623,Adam & Jacob,2,_bare,40,,Adam
d_055_shru_04,20220623,Adam & Jacob,2,satr,4,8,Adam
d_055_shru_04,20220623,Adam & Jacob,2,kosc,4,16,Adam
d_055_shru_04,20220623,Adam & Jacob,2,elre,6,14,Adam
d_055_shru_04,20220623,Adam & Jacob,3,_litter,30,,Adam
d_055_shru_04,20220623,Adam & Jacob,3,_bare,70,,Adam
d_055_shru_04,20220623,Adam & Jacob,3,satr,2,11,Adam
d_055_shru_04,20220623,Adam & Jacob,3,kosc,8,13,Adam
d_055_shru_04,20220623,Adam & Jacob,3,elre,5,19,Adam
d_055_shru_04,20220623,Adam & Jacob,4,_litter,30,,Adam
d_055_shru_04,20220623,Adam & Jacob,4,_bare,70,,Adam
d_055_shru_04,20220623,Adam & Jacob,4,satr,6,15,Adam
d_055_shru_04,20220623,Adam & Jacob,4,kosc,9,18,Adam
d_055_shru_04,20220623,Adam & Jacob,4,elre,3,23,Adam
d_055_shru_04,20220623,Adam & Jacob,999,sial,0.5,,Adam
d_055_shru_04,20220623,Adam & Jacob,999,deso,0.5,,Adam
d_055_shru_04,20220623,Adam & Jacob,999,mesa,0.5,,Adam
d_055_shru_04,20220623,Adam & Jacob,999,atca,0.5,,Adam
d_055_shru_04,20220623,Adam & Jacob,999,brte,0.5,,Adam
d_055_shru_04,20220623,Adam & Jacob,999,chbe,0.5,,Adam
d_055_shru_04,20220623,Adam & Jacob,999,sphe,0.5,,Adam
d_056_shru_04,20220623,Adam & Jacob,1,_litter,90,,Adam
d_056_shru_04,20220623,Adam & Jacob,1,_bare,10,,Adam
d_056_shru_04,20220623,Adam & Jacob,1,brte,22,21,Adam
d_056_shru_04,20220623,Adam & Jacob,1,satr,5,12,Adam
d_056_shru_04,20220623,Adam & Jacob,1,kosc,5,23,Adam
d_056_shru_04,20220623,Adam & Jacob,2,_litter,99,,Adam
d_056_shru_04,20220623,Adam & Jacob,2,_bare,1,,Adam
d_056_shru_04,20220623,Adam & Jacob,2,brte,26,23,Adam
d_056_shru_04,20220623,Adam & Jacob,2,satr,1,10,Adam
d_056_shru_04,20220623,Adam & Jacob,2,kosc,5,17,Adam
d_056_shru_04,20220623,Adam & Jacob,2,elre,5,7,Adam
d_056_shru_04,20220623,Adam & Jacob,3,_litter,98,,Adam
d_056_shru_04,20220623,Adam & Jacob,3,_bare,0,,Adam
d_056_shru_04,20220623,Adam & Jacob,3,brte,29,19,Adam
d_056_shru_04,20220623,Adam & Jacob,3,satr,2,12,Adam
d_056_shru_04,20220623,Adam & Jacob,3,kosc,2,15,Adam
d_056_shru_04,20220623,Adam & Jacob,3,_moss,2,,Adam
d_056_shru_04,20220623,Adam & Jacob,4,_litter,95,,Adam
d_056_shru_04,20220623,Adam & Jacob,4,_bare,5,,Adam
d_056_shru_04,20220623,Adam & Jacob,4,brte,0.5,14,Adam
d_056_shru_04,20220623,Adam & Jacob,4,satr,1,10,Adam
d_056_shru_04,20220623,Adam & Jacob,4,kosc,4,15,Adam
d_056_shru_04,20220623,Adam & Jacob,4,elre,10,21,Adam
d_056_shru_04,20220623,Adam & Jacob,999,chbe,0.5,,Adam
d_056_shru_04,20220623,Adam & Jacob,999,mesa,0.5,,Adam
d_056_shru_04,20220623,Adam & Jacob,999,sial,0.5,,Adam
d_056_shru_04,20220623,Adam & Jacob,999,deso,0.5,,Adam
d_057_shru_04,20220623,Adam & Jacob,1,_litter,95,,Adam
d_057_shru_04,20220623,Adam & Jacob,1,_bare,5,,Adam
d_057_shru_04,20220623,Adam & Jacob,1,elre,55,26,Adam
d_057_shru_04,20220623,Adam & Jacob,1,satr,0.5,2,Adam
d_057_shru_04,20220623,Adam & Jacob,1,coar,1,19,Adam
d_057_shru_04,20220623,Adam & Jacob,1,kosc,0.5,1,Adam
d_057_shru_04,20220623,Adam & Jacob,2,_litter,5,,Adam
d_057_shru_04,20220623,Adam & Jacob,2,_bare,95,,Adam
d_057_shru_04,20220623,Adam & Jacob,2,elre,5,16,Adam
d_057_shru_04,20220623,Adam & Jacob,2,satr,1,1,Adam
d_057_shru_04,20220623,Adam & Jacob,2,coar,3,16,Adam
d_057_shru_04,20220623,Adam & Jacob,2,kosc,1,1,Adam
d_057_shru_04,20220623,Adam & Jacob,3,_litter,1,,Adam
d_057_shru_04,20220623,Adam & Jacob,3,_bare,99,,Adam
d_057_shru_04,20220623,Adam & Jacob,3,elre,2,19,Adam
d_057_shru_04,20220623,Adam & Jacob,3,satr,0.5,2,Adam
d_057_shru_04,20220623,Adam & Jacob,3,coar,4,10,Adam
d_057_shru_04,20220623,Adam & Jacob,3,kosc,1,1,Adam
d_057_shru_04,20220623,Adam & Jacob,3,sial,0.5,10,Adam
d_057_shru_04,20220623,Adam & Jacob,3,brte,0.5,5,Adam
d_057_shru_04,20220623,Adam & Jacob,4,_litter,95,,Adam
d_057_shru_04,20220623,Adam & Jacob,4,_bare,5,,Adam
d_057_shru_04,20220623,Adam & Jacob,4,elre,6,22,Adam
d_057_shru_04,20220623,Adam & Jacob,4,satr,0.5,1,Adam
d_057_shru_04,20220623,Adam & Jacob,4,coar,0.5,8,Adam
d_057_shru_04,20220623,Adam & Jacob,4,mesa,24,32,Adam
d_057_shru_04,20220623,Adam & Jacob,999,hevi,0.5,,Adam
d_057_shru_04,20220623,Adam & Jacob,999,deso,0.5,,Adam
d_057_shru_04,20220623,Adam & Jacob,999,taof,0.5,,Adam
d_008_herb_01,20220622,Adam & Jacob,1,_litter,99,,Adam
d_008_herb_01,20220622,Adam & Jacob,1,_bare,1,,Adam
d_008_herb_01,20220622,Adam & Jacob,1,elre,3,31,Adam
d_008_herb_01,20220622,Adam & Jacob,1,taof,40,8,Adam
d_008_herb_01,20220622,Adam & Jacob,1,satr,4,29,Adam
d_008_herb_01,20220622,Adam & Jacob,1,kosc,0.5,7,Adam
d_008_herb_01,20220622,Adam & Jacob,1,brte,1,13,Adam
d_008_herb_01,20220622,Adam & Jacob,2,_litter,95,,Adam
d_008_herb_01,20220622,Adam & Jacob,2,_bare,5,,Adam
d_008_herb_01,20220622,Adam & Jacob,2,elre,3,34,Adam
d_008_herb_01,20220622,Adam & Jacob,2,satr,5,18,Adam
d_008_herb_01,20220622,Adam & Jacob,2,kosc,20,25,Adam
d_008_herb_01,20220622,Adam & Jacob,2,brte,2,21,Adam
d_008_herb_01,20220622,Adam & Jacob,3,_litter,90,,Adam
d_008_herb_01,20220622,Adam & Jacob,3,_bare,10,,Adam
d_008_herb_01,20220622,Adam & Jacob,3,elre,4,26,Adam
d_008_herb_01,20220622,Adam & Jacob,3,satr,15,18,Adam
d_008_herb_01,20220622,Adam & Jacob,3,brte,8,29,Adam
d_008_herb_01,20220622,Adam & Jacob,3,sotr,0.5,6,Adam
d_008_herb_01,20220622,Adam & Jacob,4,_litter,95,,Adam
d_008_herb_01,20220622,Adam & Jacob,4,_bare,5,,Adam
d_008_herb_01,20220622,Adam & Jacob,4,elre,2,10,Adam
d_008_herb_01,20220622,Adam & Jacob,4,satr,2,11,Adam
d_008_herb_01,20220622,Adam & Jacob,4,kosc,0.5,10,Adam
d_008_herb_01,20220622,Adam & Jacob,4,navi,2,43,Adam
d_008_herb_01,20220622,Adam & Jacob,5,_litter,100,,Adam
d_008_herb_01,20220622,Adam & Jacob,5,elre,5,30,Adam
d_008_herb_01,20220622,Adam & Jacob,5,taof,1,7,Adam
d_008_herb_01,20220622,Adam & Jacob,5,satr,10,27,Adam
d_008_herb_01,20220622,Adam & Jacob,5,brte,4,22,Adam
d_008_herb_01,20220622,Adam & Jacob,6,_litter,100,,Adam
d_008_herb_01,20220622,Adam & Jacob,6,satr,6,17,Adam
d_008_herb_01,20220622,Adam & Jacob,6,kosc,20,20,Adam
d_008_herb_01,20220622,Adam & Jacob,6,brte,6,21,Adam
d_008_herb_01,20220622,Adam & Jacob,6,ciar,10,16,Adam
d_008_herb_01,20220622,Adam & Jacob,7,_litter,100,,Adam
d_008_herb_01,20220622,Adam & Jacob,7,satr,3,10,Adam
d_008_herb_01,20220622,Adam & Jacob,7,kosc,9,31,Adam
d_008_herb_01,20220622,Adam & Jacob,7,brte,3,23,Adam
d_008_herb_01,20220622,Adam & Jacob,7,sotr,4,10,Adam
d_008_herb_01,20220622,Adam & Jacob,8,_litter,100,,Adam
d_008_herb_01,20220622,Adam & Jacob,8,satr,3,12,Adam
d_008_herb_01,20220622,Adam & Jacob,8,brte,7,31,Adam
d_014_herb_01,20220622,Adam & Jacob,1,_litter,100,,Adam
d_014_herb_01,20220622,Adam & Jacob,1,upg4,65,21,Adam
d_014_herb_01,20220622,Adam & Jacob,1,brte,3,17,Adam
d_014_herb_01,20220622,Adam & Jacob,1,satr,2,15,Adam
d_014_herb_01,20220622,Adam & Jacob,2,_litter,92,,Adam
d_014_herb_01,20220622,Adam & Jacob,2,upg4,33,24,Adam
d_014_herb_01,20220622,Adam & Jacob,2,brte,7,16,Adam
d_014_herb_01,20220622,Adam & Jacob,2,satr,2,9,Adam
d_014_herb_01,20220622,Adam & Jacob,2,kosc,1,15,Adam
d_014_herb_01,20220622,Adam & Jacob,2,_moss,5,,Adam
d_014_herb_01,20220622,Adam & Jacob,2,_bare,3,,Adam
d_014_herb_01,20220622,Adam & Jacob,3,_litter,90,,Adam
d_014_herb_01,20220622,Adam & Jacob,3,brte,4,25,Adam
d_014_herb_01,20220622,Adam & Jacob,3,satr,3,14,Adam
d_014_herb_01,20220622,Adam & Jacob,3,kosc,9,10,Adam
d_014_herb_01,20220622,Adam & Jacob,3,_bare,10,,Adam
d_014_herb_01,20220622,Adam & Jacob,3,sphe,1,25,Adam
d_014_herb_01,20220622,Adam & Jacob,4,_litter,95,,Adam
d_014_herb_01,20220622,Adam & Jacob,4,brte,5,27,Adam
d_014_herb_01,20220622,Adam & Jacob,4,kosc,12,24,Adam
d_014_herb_01,20220622,Adam & Jacob,4,_bare,5,,Adam
d_014_herb_01,20220622,Adam & Jacob,4,bocu,7,14,Adam
d_014_herb_01,20220622,Adam & Jacob,5,_litter,99,,Adam
d_014_herb_01,20220622,Adam & Jacob,5,brte,9,18,Adam
d_014_herb_01,20220622,Adam & Jacob,5,satr,3,11,Adam
d_014_herb_01,20220622,Adam & Jacob,5,kosc,0.5,8,Adam
d_014_herb_01,20220622,Adam & Jacob,5,_bare,1,,Adam
d_014_herb_01,20220622,Adam & Jacob,5,bocu,25,15,Adam
d_014_herb_01,20220622,Adam & Jacob,6,_litter,99,,Adam
d_014_herb_01,20220622,Adam & Jacob,6,brte,30,31,Adam
d_014_herb_01,20220622,Adam & Jacob,6,satr,3,7,Adam
d_014_herb_01,20220622,Adam & Jacob,6,kosc,0.5,6,Adam
d_014_herb_01,20220622,Adam & Jacob,6,_bare,1,,Adam
d_014_herb_01,20220622,Adam & Jacob,6,sial,0.5,9,Adam
d_014_herb_01,20220622,Adam & Jacob,7,_litter,100,,Adam
d_014_herb_01,20220622,Adam & Jacob,7,brte,25,30,Adam
d_014_herb_01,20220622,Adam & Jacob,7,satr,3,14,Adam
d_014_herb_01,20220622,Adam & Jacob,7,kosc,5,13,Adam
d_014_herb_01,20220622,Adam & Jacob,8,_litter,99,,Adam
d_014_herb_01,20220622,Adam & Jacob,8,brte,36,21,Adam
d_014_herb_01,20220622,Adam & Jacob,8,satr,4,15,Adam
d_014_herb_01,20220622,Adam & Jacob,8,kosc,3,15,Adam
d_014_herb_01,20220622,Adam & Jacob,8,_bare,1,,Adam
d_014_herb_01,20220622,Adam & Jacob,8,bocu,2,17,Adam
d_014_herb_01,20220622,Adam & Jacob,999,mesa,0.5,,Adam
d_007_herb_01,20220622,Adam & Jacob,1,_litter,100,,Adam
d_007_herb_01,20220622,Adam & Jacob,1,brte,1,13,Adam
d_007_herb_01,20220622,Adam & Jacob,1,navi,16,45,Adam
d_007_herb_01,20220622,Adam & Jacob,1,elre,7,27,Adam
d_007_herb_01,20220622,Adam & Jacob,2,_litter,100,,Adam
d_007_herb_01,20220622,Adam & Jacob,2,brte,1,45,Adam
d_007_herb_01,20220622,Adam & Jacob,2,navi,0.5,90,Adam
d_007_herb_01,20220622,Adam & Jacob,3,_litter,95,,Adam
d_007_herb_01,20220622,Adam & Jacob,3,brte,1,38,Adam
d_007_herb_01,20220622,Adam & Jacob,3,elre,7,26,Adam
d_007_herb_01,20220622,Adam & Jacob,3,_bare,5,,Adam
d_007_herb_01,20220622,Adam & Jacob,3,satr,1,7,Adam
d_007_herb_01,20220622,Adam & Jacob,3,bocu,40,22,Adam
d_007_herb_01,20220622,Adam & Jacob,4,_litter,100,,Adam
d_007_herb_01,20220622,Adam & Jacob,4,brte,2,25,Adam
d_007_herb_01,20220622,Adam & Jacob,4,navi,5,40,Adam
d_007_herb_01,20220622,Adam & Jacob,4,elre,6,33,Adam
d_007_herb_01,20220622,Adam & Jacob,4,satr,3,10,Adam
d_007_herb_01,20220622,Adam & Jacob,4,mesa,1,16,Adam
d_007_herb_01,20220622,Adam & Jacob,5,_litter,99,,Adam
d_007_herb_01,20220622,Adam & Jacob,5,brte,0.5,12,Adam
d_007_herb_01,20220622,Adam & Jacob,5,navi,3,40,Adam
d_007_herb_01,20220622,Adam & Jacob,5,elre,35,33,Adam
d_007_herb_01,20220622,Adam & Jacob,5,_bare,1,,Adam
d_007_herb_01,20220622,Adam & Jacob,5,satr,0.5,8,Adam
d_007_herb_01,20220622,Adam & Jacob,6,_litter,99,,Adam
d_007_herb_01,20220622,Adam & Jacob,6,brte,0.5,10,Adam
d_007_herb_01,20220622,Adam & Jacob,6,elre,30,38,Adam
d_007_herb_01,20220622,Adam & Jacob,6,_bare,1,,Adam
d_007_herb_01,20220622,Adam & Jacob,6,satr,0.5,5,Adam
d_007_herb_01,20220622,Adam & Jacob,7,_litter,95,,Adam
d_007_herb_01,20220622,Adam & Jacob,7,brte,4,6,Adam
d_007_herb_01,20220622,Adam & Jacob,7,_bare,5,,Adam
d_007_herb_01,20220622,Adam & Jacob,7,satr,6,11,Adam
d_007_herb_01,20220622,Adam & Jacob,7,bocu,10,44,Adam
d_007_herb_01,20220622,Adam & Jacob,8,_litter,90,,Adam
d_007_herb_01,20220622,Adam & Jacob,8,_bare,10,,Adam
d_007_herb_01,20220622,Adam & Jacob,8,satr,1,8,Adam
d_007_herb_01,20220622,Adam & Jacob,8,elre,20,31,Adam
d_007_herb_01,20220622,Adam & Jacob,999,trdu,0.5,,Adam
d_006_herb_01,20220622,Adam & Jacob,1,brte,7,24,Adam
d_006_herb_01,20220622,Adam & Jacob,1,satr,4,20,Adam
d_006_herb_01,20220622,Adam & Jacob,1,mesa,3,26,Adam
d_006_herb_01,20220622,Adam & Jacob,1,bocu,5,28,Adam
d_006_herb_01,20220622,Adam & Jacob,1,_litter,100,,Adam
d_006_herb_01,20220622,Adam & Jacob,2,brte,6,23,Adam
d_006_herb_01,20220622,Adam & Jacob,2,satr,3,10,Adam
d_006_herb_01,20220622,Adam & Jacob,2,elre,4,30,Adam
d_006_herb_01,20220622,Adam & Jacob,2,_litter,98,,Adam
d_006_herb_01,20220622,Adam & Jacob,2,_bare,2,,Adam
d_006_herb_01,20220622,Adam & Jacob,3,brte,1,30,Adam
d_006_herb_01,20220622,Adam & Jacob,3,satr,8,24,Adam
d_006_herb_01,20220622,Adam & Jacob,3,elre,2,37,Adam
d_006_herb_01,20220622,Adam & Jacob,3,_litter,85,,Adam
d_006_herb_01,20220622,Adam & Jacob,3,_bare,15,,Adam
d_006_herb_01,20220622,Adam & Jacob,4,brte,2,8,Adam
d_006_herb_01,20220622,Adam & Jacob,4,satr,12,11,Adam
d_006_herb_01,20220622,Adam & Jacob,4,kosc,1,10,Adam
d_006_herb_01,20220622,Adam & Jacob,4,elre,3,23,Adam
d_006_herb_01,20220622,Adam & Jacob,4,sial,1,21,Adam
d_006_herb_01,20220622,Adam & Jacob,4,_litter,50,,Adam
d_006_herb_01,20220622,Adam & Jacob,4,_bare,50,,Adam
d_006_herb_01,20220622,Adam & Jacob,5,brte,5,20,Adam
d_006_herb_01,20220622,Adam & Jacob,5,satr,9,28,Adam
d_006_herb_01,20220622,Adam & Jacob,5,kosc,15,27,Adam
d_006_herb_01,20220622,Adam & Jacob,5,elre,1,23,Adam
d_006_herb_01,20220622,Adam & Jacob,5,_litter,97,,Adam
d_006_herb_01,20220622,Adam & Jacob,5,_bare,3,,Adam
d_006_herb_01,20220622,Adam & Jacob,6,brte,5,40,Adam
d_006_herb_01,20220622,Adam & Jacob,6,satr,8,22,Adam
d_006_herb_01,20220622,Adam & Jacob,6,kosc,23,27,Adam
d_006_herb_01,20220622,Adam & Jacob,6,_litter,97,,Adam
d_006_herb_01,20220622,Adam & Jacob,6,_bare,3,,Adam
d_006_herb_01,20220622,Adam & Jacob,7,brte,2,30,Adam
d_006_herb_01,20220622,Adam & Jacob,7,satr,6,15,Adam
d_006_herb_01,20220622,Adam & Jacob,7,kosc,1,11,Adam
d_006_herb_01,20220622,Adam & Jacob,7,bocu,23,33,Adam
d_006_herb_01,20220622,Adam & Jacob,7,_litter,100,,Adam
d_006_herb_01,20220622,Adam & Jacob,8,brte,4,35,Adam
d_006_herb_01,20220622,Adam & Jacob,8,satr,3,24,Adam
d_006_herb_01,20220622,Adam & Jacob,8,kosc,7,30,Adam
d_006_herb_01,20220622,Adam & Jacob,8,mesa,3,31,Adam
d_006_herb_01,20220622,Adam & Jacob,8,_litter,96,,Adam
d_006_herb_01,20220622,Adam & Jacob,8,_bare,4,,Adam
d_006_herb_01,20220622,Adam & Jacob,999,upg4,0.5,,Adam
d_006_herb_01,20220622,Adam & Jacob,999,navi,0.5,,Adam
d_006_herb_01,20220622,Adam & Jacob,999,ciar,0.5,,Adam
d_015_herb_01,20220622,Adam & Jacob,1,satr,1,12,Adam
d_015_herb_01,20220622,Adam & Jacob,1,brte,0.5,10,Adam
d_015_herb_01,20220622,Adam & Jacob,1,kosc,0.5,7,Adam
d_015_herb_01,20220622,Adam & Jacob,1,sphe,20,27,Adam
d_015_herb_01,20220622,Adam & Jacob,1,elre,5,28,Adam
d_015_herb_01,20220622,Adam & Jacob,1,upg4,2,14,Adam
d_015_herb_01,20220622,Adam & Jacob,1,_litter,100,,Adam
d_015_herb_01,20220622,Adam & Jacob,2,brte,4,18,Adam
d_015_herb_01,20220622,Adam & Jacob,2,kosc,1,8,Adam
d_015_herb_01,20220622,Adam & Jacob,2,upg4,7,19,Adam
d_015_herb_01,20220622,Adam & Jacob,2,_litter,100,,Adam
d_015_herb_01,20220622,Adam & Jacob,3,satr,5,13,Adam
d_015_herb_01,20220622,Adam & Jacob,3,brte,3,16,Adam
d_015_herb_01,20220622,Adam & Jacob,3,elre,4,18,Adam
d_015_herb_01,20220622,Adam & Jacob,3,_litter,100,,Adam
d_015_herb_01,20220622,Adam & Jacob,4,satr,4,11,Adam
d_015_herb_01,20220622,Adam & Jacob,4,brte,4,19,Adam
d_015_herb_01,20220622,Adam & Jacob,4,upg4,13,29,Adam
d_015_herb_01,20220622,Adam & Jacob,4,elre,0.5,23,Adam
d_015_herb_01,20220622,Adam & Jacob,4,_litter,97,,Adam
d_015_herb_01,20220622,Adam & Jacob,4,_bare,3,,Adam
d_015_herb_01,20220622,Adam & Jacob,5,satr,1,9,Adam
d_015_herb_01,20220622,Adam & Jacob,5,brte,0.5,10,Adam
d_015_herb_01,20220622,Adam & Jacob,5,kosc,4,10,Adam
d_015_herb_01,20220622,Adam & Jacob,5,elre,15,29,Adam
d_015_herb_01,20220622,Adam & Jacob,5,_litter,100,,Adam
d_015_herb_01,20220622,Adam & Jacob,6,satr,1,12,Adam
d_015_herb_01,20220622,Adam & Jacob,6,brte,5,18,Adam
d_015_herb_01,20220622,Adam & Jacob,6,kosc,1,8,Adam
d_015_herb_01,20220622,Adam & Jacob,6,elre,3,27,Adam
d_015_herb_01,20220622,Adam & Jacob,6,bocu,30,27,Adam
d_015_herb_01,20220622,Adam & Jacob,6,_litter,100,,Adam
d_015_herb_01,20220622,Adam & Jacob,7,satr,6,14,Adam
d_015_herb_01,20220622,Adam & Jacob,7,brte,3,14,Adam
d_015_herb_01,20220622,Adam & Jacob,7,kosc,3,24,Adam
d_015_herb_01,20220622,Adam & Jacob,7,bocu,0.5,9,Adam
d_015_herb_01,20220622,Adam & Jacob,7,_litter,50,,Adam
d_015_herb_01,20220622,Adam & Jacob,7,_bare,50,,Adam
d_015_herb_01,20220622,Adam & Jacob,8,satr,0.5,8,Adam
d_015_herb_01,20220622,Adam & Jacob,8,brte,1,17,Adam
d_015_herb_01,20220622,Adam & Jacob,8,kosc,1,9,Adam
d_015_herb_01,20220622,Adam & Jacob,8,sphe,2,7,Adam
d_015_herb_01,20220622,Adam & Jacob,8,bocu,25,19,Adam
d_015_herb_01,20220622,Adam & Jacob,8,_litter,100,,Adam
d_015_herb_01,20220622,Adam & Jacob,999,brin,0.5,,Adam
d_015_herb_01,20220622,Adam & Jacob,999,pola,0.5,,Adam
d_015_herb_01,20220622,Adam & Jacob,999,sial,0.5,,Adam
d_015_herb_01,20220622,Adam & Jacob,999,hean,0.5,,Adam
d_015_herb_01,20220622,Adam & Jacob,999,ciar,0.5,,Adam
d_016_herb_01,20220622,Adam & Jacob,1,taof,15,2,Adam
d_016_herb_01,20220622,Adam & Jacob,1,satr,1,10,Adam
d_016_herb_01,20220622,Adam & Jacob,1,brte,7,47,Adam
d_016_herb_01,20220622,Adam & Jacob,1,kosc,1,1,Adam
d_016_herb_01,20220622,Adam & Jacob,1,_litter,100,,Adam
d_016_herb_01,20220622,Adam & Jacob,2,satr,7,23,Adam
d_016_herb_01,20220622,Adam & Jacob,2,brte,3,13,Adam
d_016_herb_01,20220622,Adam & Jacob,2,bocu,20,12,Adam
d_016_herb_01,20220622,Adam & Jacob,2,_litter,95,,Adam
d_016_herb_01,20220622,Adam & Jacob,2,_bare,5,,Adam
d_016_herb_01,20220622,Adam & Jacob,3,brte,1,19,Adam
d_016_herb_01,20220622,Adam & Jacob,3,kosc,0.5,6,Adam
d_016_herb_01,20220622,Adam & Jacob,3,elre,5,30,Adam
d_016_herb_01,20220622,Adam & Jacob,3,sphe,13,27,Adam
d_016_herb_01,20220622,Adam & Jacob,3,_litter,99,,Adam
d_016_herb_01,20220622,Adam & Jacob,3,_bare,1,,Adam
d_016_herb_01,20220622,Adam & Jacob,4,satr,6,14,Adam
d_016_herb_01,20220622,Adam & Jacob,4,brte,2,15,Adam
d_016_herb_01,20220622,Adam & Jacob,4,kosc,7,19,Adam
d_016_herb_01,20220622,Adam & Jacob,4,_litter,95,,Adam
d_016_herb_01,20220622,Adam & Jacob,4,_bare,5,,Adam
d_016_herb_01,20220622,Adam & Jacob,5,satr,1,5.5,Adam
d_016_herb_01,20220622,Adam & Jacob,5,brte,7,22,Adam
d_016_herb_01,20220622,Adam & Jacob,5,kosc,4,23,Adam
d_016_herb_01,20220622,Adam & Jacob,5,bocu,6,18,Adam
d_016_herb_01,20220622,Adam & Jacob,5,_litter,99,,Adam
d_016_herb_01,20220622,Adam & Jacob,5,_bare,1,,Adam
d_016_herb_01,20220622,Adam & Jacob,6,satr,1,11,Adam
d_016_herb_01,20220622,Adam & Jacob,6,brte,7,17,Adam
d_016_herb_01,20220622,Adam & Jacob,6,kosc,1,7,Adam
d_016_herb_01,20220622,Adam & Jacob,6,bocu,25,29,Adam
d_016_herb_01,20220622,Adam & Jacob,6,_litter,100,,Adam
d_016_herb_01,20220622,Adam & Jacob,7,satr,1,14,Adam
d_016_herb_01,20220622,Adam & Jacob,7,brte,1,14,Adam
d_016_herb_01,20220622,Adam & Jacob,7,kosc,1,13,Adam
d_016_herb_01,20220622,Adam & Jacob,7,bocu,75,28,Adam
d_016_herb_01,20220622,Adam & Jacob,7,chbe,0.5,1,Adam
d_016_herb_01,20220622,Adam & Jacob,7,_litter,95,,Adam
d_016_herb_01,20220622,Adam & Jacob,7,_bare,5,,Adam
d_016_herb_01,20220622,Adam & Jacob,8,satr,4,17,Adam
d_016_herb_01,20220622,Adam & Jacob,8,brte,20,18,Adam
d_016_herb_01,20220622,Adam & Jacob,8,elre,5,24,Adam
